LOOPNr,ID,Depth,Redox_mV,Electrode_Label,Grounding,DateTime,UpDn
LOOP2,2b,6.411,-497.2,Pt,,2020-04-01 13:23:37.301,Dn
LOOP2,2b,6.454,-471.2,Pt,,2020-04-01 13:23:38.331,Dn
LOOP2,2b,6.496,-442.8,Pt,,2020-04-01 13:23:39.373,Dn
LOOP2,2b,6.547,-409.2,Pt,,2020-04-01 13:23:40.416,Dn
LOOP2,2b,6.608,-395.7,Pt,,2020-04-01 13:23:41.475,Dn
LOOP2,2b,6.683,-379.4,Pt,,2020-04-01 13:23:42.497,Dn
LOOP2,2b,6.742,-374.7,Pt,,2020-04-01 13:23:43.538,Dn
LOOP2,2b,6.801,-373.8,Pt,,2020-04-01 13:23:44.580,Dn
LOOP2,2b,6.857,-431.7,Pt,,2020-04-01 13:23:45.621,Dn
LOOP2,2b,6.918,-490.9,Pt,,2020-04-01 13:23:46.676,Dn
LOOP2,2b,6.958,-479.2,Pt,,2020-04-01 13:23:47.704,Dn
LOOP2,2b,6.998,-498.5,Pt,,2020-04-01 13:23:48.745,Dn
LOOP2,2b,7.049,-532.1,Pt,,2020-04-01 13:23:49.786,Dn
LOOP2,2b,7.094,-562.9,Pt,,2020-04-01 13:23:50.828,Dn
LOOP2,2b,7.153,-555.7,Pt,,2020-04-01 13:23:51.879,Dn
LOOP2,2b,7.195,-528.7,Pt,,2020-04-01 13:23:52.910,Dn
LOOP2,2b,7.235,-519.6,Pt,,2020-04-01 13:23:53.951,Dn
LOOP2,2b,7.285,-473.1,Pt,,2020-04-01 13:24:32.482,Dn
LOOP2,2b,7.306,-472.6,Pt,,2020-04-01 13:24:33.521,Dn
LOOP2,2b,7.349,-516.8,Pt,,2020-04-01 13:24:34.562,Dn
LOOP2,2b,7.389,-492.8,Pt,,2020-04-01 13:24:35.603,Dn
LOOP2,2b,7.413,-489.8,Pt,,2020-04-01 13:24:36.656,Dn
LOOP2,2b,7.455,-487.3,Pt,,2020-04-01 13:24:37.713,Dn
LOOP2,2b,7.495,-497.5,Pt,,2020-04-01 13:24:38.726,Dn
LOOP2,2b,7.535,-521.7,Pt,,2020-04-01 13:24:39.768,Dn
LOOP2,2b,7.575,-522.7,Pt,,2020-04-01 13:24:40.810,Dn
LOOP2,2b,7.61,-550.6,Pt,,2020-04-01 13:24:41.870,Dn
LOOP2,2b,7.645,-529.6,Pt,,2020-04-01 13:24:42.914,Dn
LOOP2,2b,7.671,-513.5,Pt,,2020-04-01 13:24:43.933,Dn
LOOP2,2b,7.711,-552.8,Pt,,2020-04-01 13:24:44.975,Dn
LOOP2,2b,7.741,-549.9,Pt,,2020-04-01 13:24:46.016,Dn
LOOP2,2b,7.773,-563.1,Pt,,2020-04-01 13:24:47.075,Dn
LOOP2,2b,7.797,-549.0,Pt,,2020-04-01 13:24:48.115,Dn
LOOP2,2b,7.821,-541.0,Pt,,2020-04-01 13:24:49.140,Dn
LOOP2,2b,7.847,-501.7,Pt,,2020-04-01 13:24:50.180,Dn
LOOP2,2b,7.877,-477.5,Pt,,2020-04-01 13:24:51.223,Dn
LOOP2,2b,7.911,-383.9,Pt,,2020-04-01 13:24:52.277,Dn
LOOP2,2b,7.938,-369.4,Pt,,2020-04-01 13:24:53.317,Dn
LOOP2,2b,7.973,-361.9,Pt,,2020-04-01 13:24:56.428,Dn
LOOP2,2b,7.981,-390.9,Pt,,2020-04-01 13:24:57.476,Dn
LOOP2,2b,7.989,-413.6,Pt,,2020-04-01 13:24:58.527,Dn
LOOP2,2c,0.101,106.5,Pt,,2020-04-01 13:41:39.406,Dn
LOOP2,2c,0.101,106.5,Pt,,2020-04-01 13:41:39.406,Dn
LOOP2,2c,0.144,123.3,Pt,,2020-04-01 13:41:40.447,Dn
LOOP2,2c,0.184,154.2,Pt,,2020-04-01 13:41:41.509,Dn
LOOP2,2c,0.221,157.0,Pt,,2020-04-01 13:41:42.531,Dn
LOOP2,2c,0.248,160.7,Pt,,2020-04-01 13:41:43.571,Dn
LOOP2,2c,0.264,172.6,Pt,,2020-04-01 13:41:44.613,Dn
LOOP2,2c,0.285,139.2,Pt,,2020-04-01 13:41:45.654,Dn
LOOP2,2c,0.363,154.3,Pt,,2020-04-01 13:41:46.711,Dn
LOOP2,2c,0.411,125.9,Pt,,2020-04-01 13:41:47.740,Dn
LOOP2,2c,0.437,138.4,Pt,,2020-04-01 13:41:48.778,Dn
LOOP2,2c,0.469,133.4,Pt,,2020-04-01 13:41:49.820,Dn
LOOP2,2c,0.499,155.4,Pt,,2020-04-01 13:41:50.861,Dn
LOOP2,2c,0.536,173.3,Pt,,2020-04-01 13:41:51.912,Dn
LOOP2,2c,0.565,187.6,Pt,,2020-04-01 13:41:56.067,Dn
LOOP2,2c,0.603,94.7,Pt,,2020-04-01 13:41:57.111,Dn
LOOP2,2c,0.619,116.9,Pt,,2020-04-01 13:41:58.150,Dn
LOOP2,2c,0.659,201.2,Pt,,2020-04-01 13:42:02.316,Dn
LOOP2,2c,0.707,162.1,Pt,,2020-04-01 13:42:03.356,Dn
LOOP2,2c,0.712,189.5,Pt,,2020-04-01 13:42:04.398,Dn
LOOP2,2c,0.795,207.7,Pt,,2020-04-01 13:42:06.501,Dn
LOOP2,2c,0.84,200.1,Pt,,2020-04-01 13:42:07.539,Dn
LOOP2,2c,0.883,119.9,Pt,,2020-04-01 13:42:08.563,Dn
LOOP2,2c,0.934,178.7,Pt,,2020-04-01 13:42:09.604,Dn
LOOP2,2c,1.027,190.1,Pt,,2020-04-01 13:42:12.728,Dn
LOOP2,2c,1.054,196.1,Pt,,2020-04-01 13:42:13.770,Dn
LOOP2,2c,1.094,215.2,Pt,,2020-04-01 13:42:14.811,Dn
LOOP2,2c,1.134,236.5,Pt,,2020-04-01 13:42:15.852,Dn
LOOP2,2c,1.171,247.3,Pt,,2020-04-01 13:42:16.912,Dn
LOOP2,2c,1.222,201.5,Pt,,2020-04-01 13:43:06.875,Dn
LOOP2,2c,1.258,20.4,Pt,,2020-04-01 13:43:07.919,Dn
LOOP2,2c,1.346,21.7,Pt,,2020-04-01 13:43:08.958,Dn
LOOP2,2c,1.436,124.0,Pt,,2020-04-01 13:43:10.002,Dn
LOOP2,2c,1.514,114.0,Pt,,2020-04-01 13:43:11.043,Dn
LOOP2,2c,1.591,117.8,Pt,,2020-04-01 13:43:12.105,Dn
LOOP2,2c,1.684,154.5,Pt,,2020-04-01 13:43:13.126,Dn
LOOP2,2c,1.762,191.8,Pt,,2020-04-01 13:43:14.167,Dn
LOOP2,2c,1.836,234.6,Pt,,2020-04-01 13:43:15.209,Dn
LOOP2,2c,1.914,230.1,Pt,,2020-04-01 13:43:16.250,Dn
LOOP2,2c,1.97,211.8,Pt,,2020-04-01 13:43:17.311,Dn
LOOP2,2c,2.034,213.1,Pt,,2020-04-01 13:43:18.333,Dn
LOOP2,2c,2.082,213.7,Pt,,2020-04-01 13:43:19.373,Dn
LOOP2,2c,2.13,207.5,Pt,,2020-04-01 13:43:20.414,Dn
LOOP2,2c,2.181,208.9,Pt,,2020-04-01 13:43:21.455,Dn
LOOP2,2c,2.239,215.8,Pt,,2020-04-01 13:43:22.516,Dn
LOOP2,2c,2.29,206.9,Pt,,2020-04-01 13:43:23.546,Dn
LOOP2,2c,2.338,212.9,Pt,,2020-04-01 13:43:24.579,Dn
LOOP2,2c,2.386,193.6,Pt,,2020-04-01 13:43:25.620,Dn
LOOP2,2c,2.429,180.8,Pt,,2020-04-01 13:44:06.230,Dn
LOOP2,2c,2.443,-26.5,Pt,,2020-04-01 13:44:07.272,Dn
LOOP2,2c,2.502,-67.8,Pt,,2020-04-01 13:44:08.319,Dn
LOOP2,2c,2.526,-106.0,Pt,,2020-04-01 13:44:09.359,Dn
LOOP2,2c,2.55,-143.3,Pt,,2020-04-01 13:44:10.398,Dn
LOOP2,2c,2.598,-181.0,Pt,,2020-04-01 13:44:11.441,Dn
LOOP2,2c,2.646,-181.9,Pt,,2020-04-01 13:44:12.482,Dn
LOOP2,2c,2.705,-154.2,Pt,,2020-04-01 13:44:13.525,Dn
LOOP2,2c,2.761,-138.4,Pt,,2020-04-01 13:44:14.565,Dn
LOOP2,2c,2.814,-117.4,Pt,,2020-04-01 13:44:15.607,Dn
LOOP2,2c,2.867,-115.4,Pt,,2020-04-01 13:44:16.648,Dn
LOOP2,2c,2.921,-133.6,Pt,,2020-04-01 13:44:17.709,Dn
LOOP2,2c,2.979,-131.1,Pt,,2020-04-01 13:44:18.732,Dn
LOOP2,2c,3.022,-112.4,Pt,,2020-04-01 13:44:19.772,Dn
LOOP2,2c,3.07,-121.7,Pt,,2020-04-01 13:44:20.814,Dn
LOOP2,2c,3.129,-162.6,Pt,,2020-04-01 13:44:21.855,Dn
LOOP2,2c,3.18,-200.8,Pt,,2020-04-01 13:44:22.917,Dn
LOOP2,2c,3.246,-261.0,Pt,,2020-04-01 13:44:23.956,Dn
LOOP2,2c,3.302,-227.4,Pt,,2020-04-01 13:44:24.980,Dn
LOOP2,2c,3.353,-202.1,Pt,,2020-04-01 13:44:26.022,Dn
LOOP2,2c,3.404,-193.9,Pt,,2020-04-01 13:44:27.063,Dn
LOOP2,2c,3.465,-189.9,Pt,,2020-04-01 13:44:28.131,Dn
LOOP2,2c,3.518,-185.3,Pt,,2020-04-01 13:44:29.146,Dn
LOOP2,2c,3.566,-202.2,Pt,,2020-04-01 13:44:30.188,Dn
LOOP2,2c,3.617,-197.9,Pt,,2020-04-01 13:44:31.228,Dn
LOOP2,2c,3.678,-192.4,Pt,,2020-04-01 13:45:07.684,Dn
LOOP2,2c,3.72,-229.3,Pt,,2020-04-01 13:45:08.734,Dn
LOOP2,2c,3.765,-285.1,Pt,,2020-04-01 13:45:09.774,Dn
LOOP2,2c,3.813,-282.4,Pt,,2020-04-01 13:45:10.808,Dn
LOOP2,2c,3.864,-276.3,Pt,,2020-04-01 13:45:11.850,Dn
LOOP2,2c,3.914,-252.2,Pt,,2020-04-01 13:45:12.911,Dn
LOOP2,2c,3.97,-239.9,Pt,,2020-04-01 13:45:13.936,Dn
LOOP2,2c,4.021,-250.6,Pt,,2020-04-01 13:45:14.974,Dn
LOOP2,2c,4.074,-229.8,Pt,,2020-04-01 13:45:16.015,Dn
LOOP2,2c,4.13,-225.3,Pt,,2020-04-01 13:45:17.057,Dn
LOOP2,2c,4.186,-214.5,Pt,,2020-04-01 13:45:18.117,Dn
LOOP2,2c,4.256,-246.8,Pt,,2020-04-01 13:45:19.140,Dn
LOOP2,2c,4.312,-234.4,Pt,,2020-04-01 13:45:20.181,Dn
LOOP2,2c,4.368,-237.6,Pt,,2020-04-01 13:45:21.223,Dn
LOOP2,2c,4.427,-236.8,Pt,,2020-04-01 13:45:22.265,Dn
LOOP2,2c,4.485,-248.7,Pt,,2020-04-01 13:45:23.322,Dn
LOOP2,2c,4.539,-260.0,Pt,,2020-04-01 13:45:24.365,Dn
LOOP2,2c,4.6,-241.8,Pt,,2020-04-01 13:45:25.389,Dn
LOOP2,2c,4.656,-222.7,Pt,,2020-04-01 13:45:26.432,Dn
LOOP2,2c,4.707,-251.7,Pt,,2020-04-01 13:45:27.472,Dn
LOOP2,2c,4.776,-260.1,Pt,,2020-04-01 13:45:28.526,Dn
LOOP2,2c,4.851,-240.0,Pt,,2020-04-01 13:45:29.572,Dn
LOOP2,2c,4.912,-245.5,Pt,,2020-04-01 13:46:06.003,Dn
LOOP2,2c,4.916,-343.9,Pt,,2020-04-01 13:46:07.045,Dn
LOOP2,2c,4.943,-294.0,Pt,,2020-04-01 13:46:08.086,Dn
LOOP2,2c,5.02,-382.5,Pt,,2020-04-01 13:46:09.128,Dn
LOOP2,2c,5.087,-356.1,Pt,,2020-04-01 13:46:10.170,Dn
LOOP2,2c,5.151,-341.9,Pt,,2020-04-01 13:46:11.211,Dn
LOOP2,2c,5.249,-303.0,Pt,,2020-04-01 13:46:16.417,Dn
LOOP2,2c,5.271,-350.2,Pt,,2020-04-01 13:46:17.458,Dn
LOOP2,2c,5.329,-305.7,Pt,,2020-04-01 13:46:18.519,Dn
LOOP2,2c,5.393,-325.4,Pt,,2020-04-01 13:46:19.557,Dn
LOOP2,2c,5.439,-329.0,Pt,,2020-04-01 13:46:20.582,Dn
LOOP2,2c,5.497,-337.7,Pt,,2020-04-01 13:46:21.623,Dn
LOOP2,2c,5.527,-363.0,Pt,,2020-04-01 13:46:22.665,Dn
LOOP2,2c,5.572,-354.3,Pt,,2020-04-01 13:46:23.725,Dn
LOOP2,2c,5.623,-356.3,Pt,,2020-04-01 13:46:24.768,Dn
LOOP2,2c,5.679,-353.4,Pt,,2020-04-01 13:46:25.789,Dn
LOOP2,2c,5.74,-317.0,Pt,,2020-04-01 13:46:26.830,Dn
LOOP2,2c,5.775,-335.8,Pt,,2020-04-01 13:46:27.872,Dn
LOOP2,2c,5.823,-334.4,Pt,,2020-04-01 13:46:28.930,Dn
LOOP2,2c,5.86,-354.1,Pt,,2020-04-01 13:46:29.981,Dn
LOOP2,2c,5.887,-337.1,Pt,,2020-04-01 13:46:30.996,Dn
LOOP2,2c,5.914,-336.3,Pt,,2020-04-01 13:46:32.038,Dn
LOOP2,2c,5.938,-354.8,Pt,,2020-04-01 13:46:33.079,Dn
LOOP2,2c,5.97,-388.1,Pt,,2020-04-01 13:46:34.157,Dn
LOOP2,2c,5.996,-409.2,Pt,,2020-04-01 13:46:35.172,Dn
LOOP2,2c,6.026,-414.1,Pt,,2020-04-01 13:46:36.203,Dn
LOOP2,2c,6.052,-375.2,Pt,,2020-04-01 13:46:37.244,Dn
LOOP2,2c,6.082,-365.5,Pt,,2020-04-01 13:47:13.716,Dn
LOOP2,2c,6.091,-494.8,Pt,,2020-04-01 13:47:15.780,Dn
LOOP2,2c,6.112,-488.3,Pt,,2020-04-01 13:47:16.822,Dn
LOOP2,2c,6.144,-534.2,Pt,,2020-04-01 13:47:17.863,Dn
LOOP2,2c,6.179,-555.6,Pt,,2020-04-01 13:47:18.925,Dn
LOOP2,2c,6.224,-524.2,Pt,,2020-04-01 13:47:19.948,Dn
LOOP2,2c,6.267,-487.5,Pt,,2020-04-01 13:47:20.989,Dn
LOOP2,2c,6.31,-488.7,Pt,,2020-04-01 13:47:22.031,Dn
LOOP2,2c,6.352,-459.5,Pt,,2020-04-01 13:47:23.072,Dn
LOOP2,2c,6.403,-434.9,Pt,,2020-04-01 13:47:24.129,Dn
LOOP2,2c,6.443,-417.3,Pt,,2020-04-01 13:47:25.173,Dn
LOOP2,2c,6.486,-407.9,Pt,,2020-04-01 13:47:26.196,Dn
LOOP2,2c,6.526,-389.5,Pt,,2020-04-01 13:47:27.238,Dn
LOOP2,2c,6.563,-391.3,Pt,,2020-04-01 13:47:28.280,Dn
LOOP2,2c,6.608,-384.5,Pt,,2020-04-01 13:47:29.331,Dn
LOOP2,2c,6.651,-376.3,Pt,,2020-04-01 13:47:30.368,Dn
LOOP2,2c,6.696,-386.1,Pt,,2020-04-01 13:47:31.404,Dn
LOOP2,2c,6.766,-338.7,Pt,,2020-04-01 13:47:33.487,Dn
LOOP2,2c,6.798,-379.7,Pt,,2020-04-01 13:47:34.550,Dn
LOOP2,2c,6.825,-396.6,Pt,,2020-04-01 13:47:35.579,Dn
LOOP2,2c,6.881,-386.6,Pt,,2020-04-01 13:47:36.611,Dn
LOOP2,2c,6.902,-394.8,Pt,,2020-04-01 13:47:37.653,Dn
LOOP2,2c,6.969,-388.4,Pt,,2020-04-01 13:47:38.694,Dn
LOOP2,2c,7.022,-413.8,Pt,,2020-04-01 13:47:39.773,Dn
LOOP2,2c,7.059,-435.3,Pt,,2020-04-01 13:47:40.777,Dn
LOOP2,2c,7.15,-441.5,Pt,,2020-04-01 13:47:43.921,Dn
LOOP2,2c,7.171,-449.7,Pt,,2020-04-01 13:47:44.946,Dn
LOOP2,2c,7.198,-474.9,Pt,,2020-04-01 13:47:45.985,Dn
LOOP2,2c,7.227,-485.0,Pt,,2020-04-01 13:47:47.026,Dn
LOOP2,2c,7.254,-495.1,Pt,,2020-04-01 13:47:48.068,Dn
LOOP2,2c,7.289,-510.4,Pt,,2020-04-01 13:47:49.128,Dn
LOOP2,2c,7.318,-512.7,Pt,,2020-04-01 13:47:50.183,Dn
LOOP2,2c,7.334,-502.7,Pt,,2020-04-01 13:48:23.478,Dn
LOOP2,2c,7.338,-496.5,Pt,,2020-04-01 13:48:25.580,Dn
LOOP2,2c,7.351,-519.1,Pt,,2020-04-01 13:48:26.602,Dn
LOOP2,2c,7.391,-547.7,Pt,,2020-04-01 13:48:27.644,Dn
LOOP2,2c,7.426,-544.2,Pt,,2020-04-01 13:48:28.685,Dn
LOOP2,2c,7.466,-545.5,Pt,,2020-04-01 13:48:29.759,Dn
LOOP2,2c,7.506,-515.8,Pt,,2020-04-01 13:48:30.768,Dn
LOOP2,2c,7.557,-537.1,Pt,,2020-04-01 13:48:31.809,Dn
LOOP2,2c,7.607,-536.4,Pt,,2020-04-01 13:48:32.851,Dn
LOOP2,2c,7.658,-479.3,Pt,,2020-04-01 13:48:33.892,Dn
LOOP2,2c,7.714,-361.1,Pt,,2020-04-01 13:48:34.972,Dn
LOOP2,2c,7.765,-359.0,Pt,,2020-04-01 13:48:35.974,Dn
LOOP2,2c,7.818,-344.2,Pt,,2020-04-01 13:48:37.016,Dn
LOOP2,2c,7.861,-387.6,Pt,,2020-04-01 13:48:38.058,Dn
LOOP2,2c,7.877,-399.7,Pt,,2020-04-01 13:48:39.119,Dn
LOOP2,2c,7.898,-359.8,Pt,,2020-04-01 13:48:40.148,Dn
LOOP2,2c,7.919,-335.4,Pt,,2020-04-01 13:48:41.181,Dn
LOOP2,2c,7.938,-346.5,Pt,,2020-04-01 13:48:42.223,Dn
LOOP2,2c,7.957,-365.6,Pt,,2020-04-01 13:48:43.264,Dn
LOOP2,2c,7.973,-362.0,Pt,,2020-04-01 13:48:44.325,Dn
LOOP2,2c,7.994,-354.5,Pt,,2020-04-01 13:48:45.367,Dn
LOOP2,1a,0.019,68.1,Pt,,2020-04-01 14:18:57.094,Dn
LOOP2,1a,0.019,68.1,Pt,,2020-04-01 14:18:57.094,Dn
LOOP2,1a,0.053,98.5,Pt,,2020-04-01 14:18:58.136,Dn
LOOP2,1a,0.085,102.5,Pt,,2020-04-01 14:18:59.201,Dn
LOOP2,1a,0.125,123.5,Pt,,2020-04-01 14:19:00.225,Dn
LOOP2,1a,0.155,156.1,Pt,,2020-04-01 14:19:01.264,Dn
LOOP2,1a,0.189,180.4,Pt,,2020-04-01 14:19:02.305,Dn
LOOP2,1a,0.227,189.4,Pt,,2020-04-01 14:19:03.347,Dn
LOOP2,1a,0.264,194.4,Pt,,2020-04-01 14:19:04.409,Dn
LOOP2,1a,0.309,180.3,Pt,,2020-04-01 14:19:05.432,Dn
LOOP2,1a,0.349,180.3,Pt,,2020-04-01 14:19:06.472,Dn
LOOP2,1a,0.384,144.1,Pt,,2020-04-01 14:19:07.514,Dn
LOOP2,1a,0.419,160.5,Pt,,2020-04-01 14:19:08.555,Dn
LOOP2,1a,0.464,129.3,Pt,,2020-04-01 14:19:09.615,Dn
LOOP2,1a,0.501,124.0,Pt,,2020-04-01 14:19:10.644,Dn
LOOP2,1a,0.539,128.1,Pt,,2020-04-01 14:19:11.679,Dn
LOOP2,1a,0.573,122.5,Pt,,2020-04-01 14:19:12.722,Dn
LOOP2,1a,0.613,141.0,Pt,,2020-04-01 14:19:13.763,Dn
LOOP2,1a,0.656,123.8,Pt,,2020-04-01 14:19:14.816,Dn
LOOP2,1a,0.694,122.2,Pt,,2020-04-01 14:19:15.847,Dn
LOOP2,1a,0.728,125.2,Pt,,2020-04-01 14:19:16.888,Dn
LOOP2,1a,0.755,114.6,Pt,,2020-04-01 14:19:17.930,Dn
LOOP2,1a,0.811,134.2,Pt,,2020-04-01 14:19:18.972,Dn
LOOP2,1a,0.83,137.2,Pt,,2020-04-01 14:19:20.017,Dn
LOOP2,1a,0.851,165.9,Pt,,2020-04-01 14:19:21.055,Dn
LOOP2,1a,0.875,162.3,Pt,,2020-04-01 14:19:22.097,Dn
LOOP2,1a,0.896,157.5,Pt,,2020-04-01 14:19:23.139,Dn
LOOP2,1a,0.918,115.9,Pt,,2020-04-01 14:19:24.181,Dn
LOOP2,1a,0.942,106.9,Pt,,2020-04-01 14:19:25.223,Dn
LOOP2,1a,0.96,163.7,Pt,,2020-04-01 14:19:26.264,Dn
LOOP2,1a,0.979,162.0,Pt,,2020-04-01 14:19:27.306,Dn
LOOP2,1a,0.998,156.5,Pt,,2020-04-01 14:19:28.347,Dn
LOOP2,1a,1.014,153.8,Pt,,2020-04-01 14:19:29.409,Dn
LOOP2,1a,1.04,121.4,Pt,,2020-04-01 14:19:30.431,Dn
LOOP2,1a,1.064,151.1,Pt,,2020-04-01 14:19:31.472,Dn
LOOP2,1a,1.083,113.8,Pt,,2020-04-01 14:19:32.513,Dn
LOOP2,1a,1.115,184.3,Pt,,2020-04-01 14:19:35.639,Dn
LOOP2,1a,1.134,184.7,Pt,,2020-04-01 14:19:36.681,Dn
LOOP2,1a,1.152,144.8,Pt,,2020-04-01 14:19:37.723,Dn
LOOP2,1a,1.166,142.4,Pt,,2020-04-01 14:19:38.764,Dn
LOOP2,1a,1.208,131.7,Pt,,2020-04-01 14:21:06.267,Dn
LOOP2,1a,1.22,-17.9,Pt,,2020-04-01 14:21:10.432,Dn
LOOP2,1a,1.274,-15.2,Pt,,2020-04-01 14:21:18.765,Dn
LOOP2,1a,1.332,-65.6,Pt,,2020-04-01 14:21:19.820,Dn
LOOP2,1a,1.37,-67.5,Pt,,2020-04-01 14:21:20.852,Dn
LOOP2,1a,1.415,30.6,Pt,,2020-04-01 14:21:21.888,Dn
LOOP2,1a,1.468,26.3,Pt,,2020-04-01 14:21:22.930,Dn
LOOP2,1a,1.503,57.7,Pt,,2020-04-01 14:21:23.972,Dn
LOOP2,1a,1.562,19.0,Pt,,2020-04-01 14:21:25.021,Dn
LOOP2,1a,1.594,0.9,Pt,,2020-04-01 14:21:26.053,Dn
LOOP2,1a,1.66,-1.6,Pt,,2020-04-01 14:21:27.096,Dn
LOOP2,1a,1.767,68.4,Pt,,2020-04-01 14:21:28.139,Dn
LOOP2,1a,1.826,92.7,Pt,,2020-04-01 14:21:29.181,Dn
LOOP2,1a,1.885,71.5,Pt,,2020-04-01 14:21:30.224,Dn
LOOP2,1a,1.941,82.1,Pt,,2020-04-01 14:21:31.263,Dn
LOOP2,1a,2.002,96.4,Pt,,2020-04-01 14:21:32.306,Dn
LOOP2,1a,2.053,87.5,Pt,,2020-04-01 14:21:33.348,Dn
LOOP2,1a,2.103,111.2,Pt,,2020-04-01 14:21:34.412,Dn
LOOP2,1a,2.162,130.2,Pt,,2020-04-01 14:21:35.437,Dn
LOOP2,1a,2.215,105.9,Pt,,2020-04-01 14:21:36.475,Dn
LOOP2,1a,2.266,110.0,Pt,,2020-04-01 14:21:37.516,Dn
LOOP2,1a,2.314,-1.1,Pt,,2020-04-01 14:21:38.557,Dn
LOOP2,1a,2.394,78.5,Pt,,2020-04-01 14:22:15.019,Dn
LOOP2,1a,2.395,65.1,Pt,,2020-04-01 14:22:16.057,Dn
LOOP2,1a,2.443,48.1,Pt,,2020-04-01 14:22:17.099,Dn
LOOP2,1a,2.483,66.9,Pt,,2020-04-01 14:22:18.140,Dn
LOOP2,1a,2.529,129.6,Pt,,2020-04-01 14:22:19.185,Dn
LOOP2,1a,2.593,158.8,Pt,,2020-04-01 14:22:20.228,Dn
LOOP2,1a,2.651,196.5,Pt,,2020-04-01 14:22:21.267,Dn
LOOP2,1a,2.707,218.3,Pt,,2020-04-01 14:22:22.309,Dn
LOOP2,1a,2.761,227.7,Pt,,2020-04-01 14:22:23.352,Dn
LOOP2,1a,2.814,241.0,Pt,,2020-04-01 14:22:24.413,Dn
LOOP2,1a,2.883,231.5,Pt,,2020-04-01 14:22:25.439,Dn
LOOP2,1a,2.937,232.7,Pt,,2020-04-01 14:22:26.477,Dn
LOOP2,1a,2.99,241.6,Pt,,2020-04-01 14:22:27.519,Dn
LOOP2,1a,3.046,250.7,Pt,,2020-04-01 14:22:28.560,Dn
LOOP2,1a,3.11,242.9,Pt,,2020-04-01 14:22:29.620,Dn
LOOP2,1a,3.166,225.8,Pt,,2020-04-01 14:22:30.643,Dn
LOOP2,1a,3.222,220.0,Pt,,2020-04-01 14:22:31.685,Dn
LOOP2,1a,3.278,218.3,Pt,,2020-04-01 14:22:32.727,Dn
LOOP2,1a,3.332,221.9,Pt,,2020-04-01 14:22:33.769,Dn
LOOP2,1a,3.398,226.0,Pt,,2020-04-01 14:22:34.819,Dn
LOOP2,1a,3.452,232.2,Pt,,2020-04-01 14:22:35.852,Dn
LOOP2,1a,3.508,237.3,Pt,,2020-04-01 14:22:36.893,Dn
LOOP2,1a,3.561,243.0,Pt,,2020-04-01 14:22:37.935,Dn
LOOP2,1a,3.67,249.9,Pt,,2020-04-01 14:23:15.441,Dn
LOOP2,1a,3.672,251.4,Pt,,2020-04-01 14:23:16.483,Dn
LOOP2,1a,3.733,202.3,Pt,,2020-04-01 14:23:17.524,Dn
LOOP2,1a,3.786,191.3,Pt,,2020-04-01 14:23:18.566,Dn
LOOP2,1a,3.848,212.9,Pt,,2020-04-01 14:23:19.623,Dn
LOOP2,1a,3.898,193.3,Pt,,2020-04-01 14:23:20.667,Dn
LOOP2,1a,3.941,202.5,Pt,,2020-04-01 14:23:21.691,Dn
LOOP2,1a,3.992,201.8,Pt,,2020-04-01 14:23:22.732,Dn
LOOP2,1a,4.042,195.9,Pt,,2020-04-01 14:23:23.775,Dn
LOOP2,1a,4.101,218.2,Pt,,2020-04-01 14:23:24.822,Dn
LOOP2,1a,4.152,228.0,Pt,,2020-04-01 14:23:25.861,Dn
LOOP2,1a,4.2,223.1,Pt,,2020-04-01 14:23:26.899,Dn
LOOP2,1a,4.248,209.4,Pt,,2020-04-01 14:23:27.941,Dn
LOOP2,1a,4.29,216.0,Pt,,2020-04-01 14:23:28.982,Dn
LOOP2,1a,4.344,212.8,Pt,,2020-04-01 14:23:30.022,Dn
LOOP2,1a,4.389,211.3,Pt,,2020-04-01 14:23:31.066,Dn
LOOP2,1a,4.435,246.7,Pt,,2020-04-01 14:23:32.108,Dn
LOOP2,1a,4.477,239.4,Pt,,2020-04-01 14:23:33.149,Dn
LOOP2,1a,4.52,237.1,Pt,,2020-04-01 14:23:34.211,Dn
LOOP2,1a,4.571,234.3,Pt,,2020-04-01 14:23:35.236,Dn
LOOP2,1a,4.613,242.3,Pt,,2020-04-01 14:23:36.274,Dn
LOOP2,1a,4.659,238.3,Pt,,2020-04-01 14:23:37.316,Dn
LOOP2,1a,4.701,245.3,Pt,,2020-04-01 14:23:38.357,Dn
LOOP2,1a,4.744,248.3,Pt,,2020-04-01 14:23:39.419,Dn
LOOP2,1a,4.784,240.1,Pt,,2020-04-01 14:23:40.441,Dn
LOOP2,1a,4.816,240.0,Pt,,2020-04-01 14:24:17.936,Dn
LOOP2,1a,4.841,173.1,Pt,,2020-04-01 14:24:18.978,Dn
LOOP2,1a,4.903,156.6,Pt,,2020-04-01 14:24:20.024,Dn
LOOP2,1a,4.935,165.6,Pt,,2020-04-01 14:24:21.061,Dn
LOOP2,1a,4.961,179.0,Pt,,2020-04-01 14:24:24.187,Dn
LOOP2,1a,5.009,168.2,Pt,,2020-04-01 14:24:25.245,Dn
LOOP2,1a,5.055,117.5,Pt,,2020-04-01 14:24:26.270,Dn
LOOP2,1a,5.119,127.1,Pt,,2020-04-01 14:24:27.311,Dn
LOOP2,1a,5.169,121.7,Pt,,2020-04-01 14:24:28.353,Dn
LOOP2,1a,5.217,112.7,Pt,,2020-04-01 14:24:29.415,Dn
